Año,Mes,Cantidad de días del mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
1975,1,31,0.0268,0.0019,0.0205,0.0542,0.0021,0.0045,0.0568,0.1348,0.1535,0.1883,0.0570,0.1099,0.3522,0.4074,0.5189,0.4688,0.2225,0.0942,0.0387,0.0191,0.0884,0.1321,0.2477,0.1107,0.4737,1.0496,0.3553,0.2882,0.0093,0.0355,0.1115,0.1015,0.2862,0.8347,0.4617,0.4785,0.6798,2.0298,0.6105,1.5767,1.7813,0.1394,0.0842,1.1463,6.9453,1.8358,2.1319,1.6570,0.3126,0.4761,0.4123,0.2847,0.3466,0.6472,0.0700,0.2915,0.1003,0.1625,1.4259,1.1963,0.8501,5.7273,1.7934,1.6564,3.3374,2.7471,3.8428,2.9414,2.1773,2.3776,0.8160,1.9078,0.3444,3.9827
1975,2,28,0.0214,0.0010,0.0593,0.0229,0.0010,0.0016,0.0445,0.1336,0.2615,0.3808,0.0329,0.0813,0.2413,0.1408,0.1796,0.0926,0.0727,0.0206,0.0402,0.0069,0.0670,0.0374,0.1651,0.0728,0.3681,0.7531,0.2641,0.3262,0.0082,0.0335,0.0501,0.0587,0.2320,0.6350,0.3909,0.4108,0.7074,2.7731,0.3656,1.4803,1.2121,0.1138,0.0460,0.8573,3.0482,1.7764,1.4539,1.4026,0.2479,0.4237,0.3595,0.2415,0.2550,0.3769,0.0705,0.2221,0.0764,0.0915,0.8145,0.5583,1.0716,4.5224,1.4769,1.1736,2.9611,2.2410,2.8842,1.8602,1.3071,1.4349,0.5270,1.1637,0.1457,3.0140
1975,3,31,0.0175,0.0004,0.1237,0.0115,0.0007,0.0008,0.0181,0.0357,0.0582,0.0702,0.0551,0.0285,0.0719,0.0603,0.0726,0.0439,0.0447,0.0103,0.0406,0.0043,0.0426,0.0269,0.1315,0.0409,0.2904,0.4930,0.1721,0.3464,0.0076,0.0296,0.0218,0.0436,0.1686,0.3676,0.1829,0.1998,0.3629,1.3846,0.2554,1.4691,0.7928,0.0903,0.0224,0.5410,0.8148,1.1441,1.5542,1.2102,0.1616,0.2711,0.1779,0.1938,0.1622,0.1806,0.0348,0.2349,0.0012,0.0258,0.4810,0.1595,1.3426,3.2075,1.3187,1.0618,2.3035,1.8810,1.6757,0.9596,0.6904,0.7096,0.4115,0.6494,0.1276,1.6505
1975,4,30,0.0128,0.0000,0.0778,0.0067,0.0020,0.0010,0.0145,0.0145,0.0294,0.0370,0.2073,0.0155,0.0348,0.0389,0.0391,0.0242,0.0302,0.0054,0.0398,0.0033,0.0354,0.0206,0.1019,0.0203,0.2460,0.3742,0.1370,0.3888,0.0057,0.0259,0.0130,0.0373,0.1238,0.2699,0.0961,0.1308,0.2890,1.2681,0.1391,1.5503,0.4403,0.0782,0.0073,0.3384,0.3918,0.8135,1.1181,1.0989,0.0982,0.1886,0.0887,0.0000,0.1044,0.1209,0.0294,0.2873,0.0000,0.0099,0.1884,0.0930,0.9118,2.5245,1.1604,0.9395,2.6086,1.5153,2.4072,0.9227,0.7673,0.8756,0.3462,0.5701,0.0879,1.8658
1975,5,31,0.0080,0.0000,0.0183,0.0094,0.0010,0.0020,0.0162,0.0077,0.0145,0.0182,0.2326,0.0052,0.0232,0.0289,0.0249,0.0149,0.0246,0.0028,0.0497,0.0028,0.0365,0.0221,0.1228,0.0484,0.3590,1.0593,0.5478,0.2475,0.0054,0.0230,0.0091,0.0412,0.1727,0.3401,0.1837,0.1274,0.2446,1.1966,0.3651,1.1613,0.2872,0.0783,0.0399,0.4062,0.2683,0.7891,2.8693,1.5336,0.3242,0.6467,0.0799,0.0000,0.0915,0.1113,0.0751,0.2779,0.0468,0.0243,0.1457,0.1063,0.8063,2.3671,1.5297,3.9149,3.3604,4.7501,3.5972,2.0616,1.6958,1.6568,0.4781,1.0706,0.9195,3.7674
1975,6,30,0.0138,0.0000,0.0159,0.0117,0.0018,0.0033,0.0139,0.0172,0.0190,0.0310,0.0543,0.0028,0.0263,0.0334,0.0262,0.0253,0.0316,0.0210,0.0770,0.0169,0.4650,0.1097,0.2785,0.8449,1.3524,3.8700,1.3226,0.1360,0.0060,0.0198,0.0156,0.0649,0.3689,0.9846,0.4591,0.6167,0.9513,2.3554,2.0611,2.3034,1.0821,0.0995,0.3094,0.5585,0.6035,1.0251,8.1785,1.7432,0.4223,0.5767,0.0510,0.0000,0.0969,0.1799,0.0843,0.3178,0.0381,0.0243,3.5531,0.5051,1.0687,5.9178,2.3209,7.0686,7.2377,8.6294,9.0381,5.4897,4.4032,3.7907,0.8383,1.2213,3.4915,10.3336
1975,7,31,0.4812,0.0312,0.0258,0.4998,0.0040,0.0109,0.0196,0.7773,0.5583,0.5672,0.0492,0.6759,1.8260,0.6715,1.3049,3.9174,3.0215,0.8379,0.5895,0.1540,1.6081,0.7162,1.3747,2.3941,2.1861,4.9311,1.4926,0.1882,0.0050,0.1363,0.1986,1.7441,1.0035,3.3049,2.4206,2.6332,2.4178,2.1545,2.0838,2.7728,2.3869,0.0913,0.4132,0.7284,1.2295,1.4643,8.0008,1.4069,0.2672,0.6201,0.1052,0.0242,0.1462,0.3753,0.1208,0.2658,0.0697,0.1083,4.9197,2.7515,0.6930,5.9178,3.4813,8.0654,8.9825,9.7538,11.9551,9.1125,9.3071,7.3289,2.2952,1.9712,7.4891,12.7734
1975,8,31,0.3207,0.0741,0.0314,0.2671,0.0003,0.0576,0.0255,0.9641,0.8556,1.0601,0.3010,1.2876,2.4178,1.2016,2.2805,5.6844,3.6333,1.2956,0.9470,1.0824,1.7556,1.4011,2.0056,2.0637,3.7695,6.7561,1.7780,0.2733,0.0075,0.0867,0.7021,1.4699,1.4916,6.3461,5.7808,3.3764,5.2734,1.9716,1.8807,3.9205,8.5398,0.1963,0.9747,1.0557,1.6641,2.2108,8.4312,1.8369,0.2503,0.7087,0.2623,0.0607,0.2657,0.7842,0.1690,0.1672,0.1082,0.0909,10.4184,3.8946,0.5991,10.6521,5.3802,9.4248,11.2443,12.3549,15.3155,10.5893,11.1787,10.3576,3.0931,2.9512,4.2805,11.0512
1975,9,30,0.3383,0.0863,0.0263,0.2314,0.0108,0.0580,0.0278,1.0341,1.0985,1.4036,0.3370,1.0665,1.9936,1.1614,1.7876,4.4812,2.2218,0.7436,0.4934,0.3515,2.0915,2.0222,3.1359,6.2860,6.6594,10.5065,3.6130,0.2123,0.0066,0.1827,0.3711,3.2117,4.0767,24.0040,17.1796,3.9273,14.8148,8.3113,9.1128,7.0692,8.8807,0.4754,0.8911,3.2858,15.5192,5.1920,16.4595,7.2701,5.5363,5.4615,2.6421,2.0787,2.2593,3.2172,4.4030,3.7100,2.9118,4.1797,2.2127,4.5327,3.1134,15.3863,10.7077,16.8378,12.7952,19.1805,22.0018,16.2776,15.8411,13.5886,7.1174,8.0114,5.0266,24.6140
1975,10,31,0.0368,0.0004,0.0147,0.2084,0.0024,0.0141,0.0142,0.0995,0.0996,0.1260,0.6750,0.0949,0.2284,0.1187,0.3696,1.5687,0.8981,0.1723,0.0852,0.0128,0.2665,0.2582,0.8763,0.8177,2.1056,4.6006,1.1815,0.3217,0.0082,0.0335,0.0491,0.7859,1.2564,4.0378,3.3349,3.2417,3.5105,7.9903,3.2608,4.6406,6.7186,1.2895,0.3273,4.0317,20.1977,7.1557,11.5473,5.2008,3.0078,5.0958,2.5682,2.2964,1.4075,1.9041,3.8989,2.8310,1.3082,1.3326,4.9815,4.4396,1.5552,13.0192,8.9670,16.4209,10.2103,15.1925,18.4590,14.7129,18.7652,12.9427,8.7259,8.5903,3.5725,20.4518
1975,11,30,0.0241,0.0000,0.0145,0.1652,0.0014,0.0028,0.0120,0.0266,0.0409,0.0503,0.2415,0.0377,0.0934,0.0630,0.1332,0.2141,0.1342,0.0258,0.0437,0.0071,0.1222,0.0625,0.3922,0.3247,1.2994,2.5020,0.5826,0.2393,0.0093,0.0292,0.0355,0.7060,0.5459,1.1830,0.9019,0.8908,1.1465,2.8749,0.8253,2.0476,3.2169,0.8645,0.1352,2.6559,18.4287,7.7798,8.6816,5.2536,4.2769,6.7780,2.6657,4.7958,1.3834,2.4316,3.2555,5.1066,0.9918,0.3590,2.6396,2.9243,1.6121,33.1397,8.8615,17.9252,10.6627,20.1699,34.7248,27.1577,23.6466,19.6324,11.2464,14.3932,10.5914,34.8040
1975,12,31,0.0238,0.0000,0.0146,0.0513,0.0005,0.0013,0.0165,0.0319,0.0497,0.0678,0.1270,0.0351,0.0668,0.0581,0.0784,0.0753,0.0656,0.0059,0.0370,0.0072,0.0914,0.0538,0.3056,0.1771,0.6837,1.5415,0.3786,0.2174,0.0087,0.0290,0.0379,0.2612,0.3246,0.7227,0.5076,0.4729,0.7217,3.3616,0.4442,2.0902,2.3280,0.3943,0.0601,1.2759,2.9272,3.9169,4.0508,1.6469,0.6918,0.8310,0.9403,0.3574,0.3487,0.5397,0.2651,1.0427,0.2759,0.3012,1.1773,0.9438,1.5176,41.4247,5.3802,5.4193,14.7339,8.7620,11.4328,8.2014,7.7443,8.1859,3.8612,7.0654,4.4782,15.1415
1976,1,31,0.0204,0.0000,0.0139,0.0357,0.0007,0.0009,0.0145,0.0322,0.0343,0.0481,0.1307,0.0275,0.0472,0.0463,0.0570,0.0509,0.0469,0.0008,0.0352,0.0075,0.0798,0.0781,0.2314,0.1314,0.4267,1.0269,0.3089,0.2289,0.0076,0.0288,0.0427,0.1688,0.2773,0.6617,0.4021,0.5420,0.9191,5.5729,0.3887,2.4103,2.7589,0.1907,0.0512,2.0662,14.6275,2.9905,2.4475,1.3468,0.4161,0.4926,0.5923,0.1878,0.2370,0.3414,0.1397,0.5399,0.1259,0.1477,0.9374,0.4652,1.2222,11.8356,2.5319,2.2475,6.5269,4.3335,5.3092,3.6122,2.8096,8.2240,1.7523,3.6451,0.9898,6.0279
1976,2,29,0.0144,0.0000,0.0077,0.0193,0.0006,0.0013,0.0166,0.0731,0.0336,0.0449,0.2365,0.0154,0.0362,0.0375,0.0399,0.0292,0.0366,0.0000,0.0392,0.0073,0.0729,0.0316,0.2016,0.0901,0.3079,0.6829,0.2340,0.2796,0.0083,0.0277,0.0405,0.1031,0.2342,0.4163,0.2995,0.4770,0.6596,2.3109,0.3144,1.8151,1.7876,0.1213,0.0274,1.2948,6.6973,2.5829,1.6663,1.0691,0.2913,0.3409,0.4030,0.0582,0.1584,0.2090,0.1208,0.3435,0.0571,0.0931,0.6791,0.2924,1.2275,7.1014,1.9516,1.4318,3.6188,2.6072,3.3655,2.3725,1.7876,4.8954,0.6018,2.7465,0.5039,3.3728
1976,3,31,0.0130,0.0000,0.0059,0.0073,0.0005,0.0009,0.0157,0.0128,0.0130,0.0172,0.2043,0.0068,0.0218,0.0227,0.0218,0.0142,0.0282,0.0000,0.0403,0.0059,0.0534,0.0217,0.1582,0.0562,0.2362,0.4564,0.1733,0.3321,0.0084,0.0248,0.0342,0.0685,0.2234,0.5840,0.4931,0.5285,0.5918,1.9095,0.2158,1.4743,1.1355,0.1379,0.0116,0.8120,1.5111,1.5328,0.9996,0.8168,0.1943,0.2410,0.2439,0.0000,0.1022,0.1388,0.0797,0.2394,0.0050,0.0546,0.4985,0.1861,1.2656,4.7342,1.4769,0.8519,2.8434,2.0083,3.4321,1.5446,1.2192,2.3909,0.4640,1.8223,0.5392,3.1934
1976,4,30,0.0108,0.0000,0.0037,0.0073,0.0074,0.0017,0.0156,0.0017,0.0072,0.0122,0.3701,0.0051,0.0181,0.0246,0.0160,0.0077,0.0233,0.0000,0.0428,0.0051,0.0526,0.0242,0.1405,0.0338,0.1905,0.3789,0.2102,0.3775,0.0065,0.0216,0.0158,0.0621,0.2111,0.4119,0.2175,0.4374,0.4789,1.3691,0.2055,1.5470,0.7110,0.1484,0.0034,0.4849,1.2113,1.0142,1.7395,0.7924,1.5768,0.2435,0.2250,0.0126,0.0848,0.1090,0.0650,0.1728,0.0000,0.0367,0.3715,0.1462,1.4107,3.5507,1.4769,0.9606,2.9080,2.1425,2.2146,0.8297,0.6700,0.8188,0.4368,0.8603,0.7857,2.1887
1976,5,31,0.0103,0.0000,0.0117,0.0062,0.0040,0.0036,0.0122,0.0004,0.0053,0.0079,0.4725,0.0041,0.0066,0.0170,0.0134,0.0064,0.0189,0.0000,0.0405,0.0035,0.0546,0.0284,0.1454,0.0299,0.1738,0.4273,0.2686,0.2898,0.0046,0.0179,0.0144,0.1401,0.2720,1.0040,0.5700,1.0653,1.5209,2.0358,0.4076,1.3030,0.6554,0.1534,0.0128,0.4374,0.3923,1.2045,4.5577,1.0035,0.3834,0.3349,0.1431,0.0242,0.1446,0.1598,0.0742,0.1936,0.0144,0.0667,0.7050,0.1595,1.4197,5.9178,2.3736,2.6824,5.0405,3.5889,5.6468,2.2623,1.8247,1.8867,0.5655,1.0517,1.5930,5.3103
1976,6,30,0.0186,0.0130,0.0402,0.0101,0.0012,0.0007,0.0134,0.0532,0.0629,0.0901,0.2924,0.0373,0.1241,0.1237,0.2861,0.7000,0.1561,0.1140,0.0585,0.0333,0.1233,0.1596,0.2934,0.4273,0.7234,1.6415,0.5023,0.1542,0.0060,0.0169,0.0794,0.6240,0.4201,2.4250,1.7139,0.7216,2.5411,5.9415,3.9660,2.7385,1.7305,0.2178,0.1149,0.5954,2.0658,3.6497,9.6468,14.5447,6.8066,7.5012,1.0681,0.8139,0.9046,1.0471,0.2928,0.3366,0.3645,0.6293,4.6420,1.6748,1.4019,9.4685,4.3780,5.7817,9.1764,7.6448,12.3795,5.4243,4.2860,4.1131,0.8415,0.9244,1.7582,12.1993
1976,7,31,0.2813,0.5374,0.0953,1.1989,0.0180,0.0350,0.0253,0.9650,0.6824,0.7623,0.0300,0.5342,1.4022,0.8407,1.7694,3.5702,2.3456,1.0761,0.8637,0.5022,0.5305,0.8561,2.3343,1.3499,1.2295,2.7311,1.3998,0.2313,0.0007,0.1689,1.7912,6.8173,4.0558,10.3259,9.6369,4.7512,9.7829,5.7954,7.5959,4.5790,3.7676,0.3644,0.5846,1.9827,2.0645,5.9209,7.9721,2.4704,1.4691,1.8055,1.1273,1.3208,0.5715,1.1378,0.1749,0.1638,0.2667,0.7133,5.0918,4.0674,1.3812,18.9370,3.2176,3.3531,9.4349,4.5743,9.2316,3.5516,2.8481,2.0165,0.5196,0.6270,1.2171,9.4724
1976,8,31,0.1517,0.0711,0.0971,0.5338,0.0035,0.0717,0.0211,0.6594,0.8670,0.9789,0.0098,0.8191,1.3138,0.7569,1.5897,2.8241,1.4048,0.8376,0.7313,0.2471,1.1885,0.7993,1.4578,1.5312,1.3452,4.1347,0.8125,0.1896,0.0095,0.0698,0.3664,0.8981,1.6070,5.2912,7.1203,3.1384,7.9467,3.7449,5.2052,3.8199,6.6091,0.3047,0.1518,0.7513,5.8946,3.8213,5.1798,1.8836,0.9442,1.4104,0.8857,0.2243,0.4065,1.0815,0.0990,0.1100,0.1879,0.1856,3.3817,4.0276,1.1093,20.1205,3.3758,3.6249,8.0132,6.7187,8.4476,4.5434,2.1979,1.9894,0.5086,0.7576,1.1257,9.0419
1976,9,30,0.7618,0.3396,0.0537,0.3238,0.0028,0.0358,0.0174,1.1083,1.2387,1.4546,0.0358,0.5529,1.4250,1.1928,1.3397,2.3145,1.3554,0.7010,0.4750,0.4593,1.0443,0.8664,1.5430,2.1337,1.9586,4.8021,1.0006,0.2413,0.0112,0.7955,0.8016,2.5734,1.8077,9.3063,10.2752,4.7804,10.3445,4.9134,5.5488,6.1728,11.2515,0.7113,0.4279,1.3225,5.5011,5.2033,6.4103,2.9868,0.8371,1.2432,0.6107,0.2128,0.2870,0.6905,0.0625,0.0913,0.0839,0.1941,2.3276,1.9274,0.5265,13.0192,3.6923,5.0749,8.9825,5.7786,9.1736,6.7350,4.4983,2.9458,0.8937,2.1151,1.5733,9.7595
1976,10,31,0.0423,0.0460,0.0234,0.2308,0.0047,0.0326,0.0411,0.7195,1.1802,1.3687,0.2082,0.3435,1.3424,0.9352,0.8874,0.6585,0.2696,0.2958,0.3338,0.1897,0.3251,0.4862,1.7364,6.5971,6.5108,9.0792,1.6388,0.1577,0.0101,0.0635,0.3046,1.6391,1.7873,6.6787,7.2360,3.0331,6.8387,9.0603,4.6556,3.8554,3.9524,0.5564,0.1749,1.2463,11.6705,3.9484,12.6241,5.3042,3.1620,3.9140,1.3452,0.4241,0.3601,0.4530,1.0712,0.6062,0.2958,0.2777,1.5106,1.1431,0.4324,8.2849,6.2769,10.9473,7.4316,9.3809,19.9516,12.7022,10.9812,7.8419,1.9881,5.9003,5.6541,20.9542
